ID,model,target_language_name,topic,iteration,timestamp,target_language_sentence,batch_id,custom_id,model_suffix,Clarity / Readability,Naturalness / Colloquial / Context appropriateness,Formal Correctness,Critical Error,Comments (Optional),clarity_score,naturalness_score,correctness_score,has_critical_error,Sentence (in Target Language )
CX-7215-2,gpt-5.1,Marghi,Global Partnerships,40,2025-12-22T11:49:08.133881,"Mbulá Tsaddu kána lásà, shíshí wutfu mángà global partnership.",batch_6947bf3c574081909b64b07a08936d38,Marghi-Global_Partnerships-39,,1 - Very difficult to read and understand (Effectively incomprehensible),5 - Somewhat natural,5 - Somewhat correct (Minor errors),"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",,1,5,5,1.0,"Mbulá Tsaddu kána lásà, shíshí wutfu mángà global partnership."
VG-7385-2,gpt-5.2-2025-12-11,Marghi,Global Partnerships,40,2025-12-22T11:49:24.571968,"Iri global partnership ndá kaɗa, mɓaɗaɗi dza bura nda zhi?",batch_6947bf5ee17881908ed92ad941f1a902,Marghi-Global_Partnerships-39,,1 - Very difficult to read and understand (Effectively incomprehensible),5 - Somewhat natural,5 - Somewhat correct (Minor errors),"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",,1,5,5,1.0,"Iri global partnership ndá kaɗa, mɓaɗaɗi dza bura nda zhi?"
HI-5176-2,bedrock-claude-3-5-sonnet,Marghi,Good Health and Well-Being,48,2025-12-16T14:32:33.778668,Nyi sal njikir ku ma shi.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/rai1b8v0yqsn,Marghi-Good_Health_and_Well-Being-47,,1 - Very difficult to read and understand (Effectively incomprehensible),5 - Somewhat natural,5 - Somewhat correct (Minor errors),"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",,1,5,5,1.0,Nyi sal njikir ku ma shi.
FH-5688-2,claude-haiku-4-5-20251001,Marghi,Good Health and Well-Being,39,2025-12-22T11:49:22.624460,Me ne abubuwan da za ka yi don kare lafiyar ranka cikin shekara mai zuwa?,msgbatch_01GtS8zmQJYXeeZ27H8STzyW,Marghi-Good_Health_and_Well-Being-38,,1 - Very difficult to read and understand (Effectively incomprehensible),6 - Natural,6 - Formally correct,"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",This is Hausa Language and Not Margi,1,6,6,1.0,Me ne abubuwan da za ka yi don kare lafiyar ranka cikin shekara mai zuwa?
YH-5858-2,claude-opus-4-5-20251101,Marghi,Good Health and Well-Being,40,2025-12-22T11:49:26.173028,Mə́ga tə́ sha aku a mbəla nda tsəhwa nda jimə.,msgbatch_01M7QBwMfGj2XBtMVKHz3amE,Marghi-Good_Health_and_Well-Being-39,,1 - Very difficult to read and understand (Effectively incomprehensible),5 - Somewhat natural,5 - Somewhat correct (Minor errors),"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",,1,5,5,1.0,Mə́ga tə́ sha aku a mbəla nda tsəhwa nda jimə.
OJ-5517-2,claude-sonnet-4-20250514,Marghi,Good Health and Well-Being,21,2025-12-22T11:48:59.484401,Lafiya da jin daɗi suna da muhimmanci a rayuwar mutum.,msgbatch_014bEqg22etegmSE7Jh2WbEQ,Marghi-Good_Health_and_Well-Being-20,,1 - Very difficult to read and understand (Effectively incomprehensible),6 - Natural,6 - Formally correct,"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",This is Hausa Language and Not Margi,1,6,6,1.0,Lafiya da jin daɗi suna da muhimmanci a rayuwar mutum.
WP-5347-2,claude-sonnet-4-5-20250929,Marghi,Good Health and Well-Being,40,2025-12-22T11:48:58.235594,"Kwara mtsa kuɗi a gəl kasuwanci nə, za ka sər lafiya da gəl ciki.",msgbatch_01BCGiAykGuRHZeGFLkmUu5x,Marghi-Good_Health_and_Well-Being-39,,1 - Very difficult to read and understand (Effectively incomprehensible),5 - Somewhat natural,5 - Somewhat correct (Minor errors),"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",,1,5,5,1.0,"Kwara mtsa kuɗi a gəl kasuwanci nə, za ka sər lafiya da gəl ciki."
EJ-6028-2,gemini-2.5-flash,Marghi,Good Health and Well-Being,40,2025-12-22T11:49:12.633563,Mbana kurai nda bəla za kwada əka nda tləm.,batches/k9qndil0adcutgafkpeu019asyiiwjqzaeod,Marghi-Good_Health_and_Well-Being-39,,1 - Very difficult to read and understand (Effectively incomprehensible),5 - Somewhat natural,5 - Somewhat correct (Minor errors),"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",,1,5,5,1.0,Mbana kurai nda bəla za kwada əka nda tləm.
YK-6199-2,gemini-2.5-flash-lite,Marghi,Good Health and Well-Being,4,2025-12-22T11:49:01.857833,Karka manta ka dauki maganin ka a kullum domin lafiyarka.,batches/k87fawpf3bnpvkroqyoml0wieprhcns9agxo,Marghi-Good_Health_and_Well-Being-3,,1 - Very difficult to read and understand (Effectively incomprehensible),6 - Natural,6 - Formally correct,"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",This is Hausa Language and Not Margi,1,6,6,1.0,Karka manta ka dauki maganin ka a kullum domin lafiyarka.
SB-6369-2,gemini-2.5-pro,Marghi,Good Health and Well-Being,40,2025-12-22T11:49:16.777193,Mi ka tsa dza lafia ngwa na ka?,batches/k59wfojlfqgb81kotonaz3n8xkq4uhhtdw6f,Marghi-Good_Health_and_Well-Being-39,,1 - Very difficult to read and understand (Effectively incomprehensible),5 - Somewhat natural,5 - Somewhat correct (Minor errors),"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",,1,5,5,1.0,Mi ka tsa dza lafia ngwa na ka?
CJ-6540-2,gemini-3-flash-preview,Marghi,Good Health and Well-Being,40,2025-12-21T10:01:15.393044,Mika d'u k'a d'ia mnyiam bini ad'u naxu d'u k'a nji ni l'awa.,batches/ii9hqqiq6c9mbwqpfulekmkvc13ivm20g0ho,Marghi-Good_Health_and_Well-Being-39,,1 - Very difficult to read and understand (Effectively incomprehensible),5 - Somewhat natural,5 - Somewhat correct (Minor errors),"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",,1,5,5,1.0,Mika d'u k'a d'ia mnyiam bini ad'u naxu d'u k'a nji ni l'awa.
LA-6710-2,gemini-3-pro-preview,Marghi,Good Health and Well-Being,40,2025-12-22T11:49:05.173119,Cin shami mjam a naba kufa mjam ar sǝli.,batches/1mt6oc0ggxr7v3pn5w4rco8q7cp2ewvcm30p,Marghi-Good_Health_and_Well-Being-39,,1 - Very difficult to read and understand (Effectively incomprehensible),5 - Somewhat natural,5 - Somewhat correct (Minor errors),"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",,1,5,5,1.0,Cin shami mjam a naba kufa mjam ar sǝli.
MJ-6880-2,gpt-4.1-2025-04-14,Marghi,Good Health and Well-Being,40,2025-12-22T11:49:14.834981,"Ka la fe kuwi, ndina ku nza biyo osogal.",batch_6947bf4bf0bc819098b9b92da68cb9b6,Marghi-Good_Health_and_Well-Being-39,,1 - Very difficult to read and understand (Effectively incomprehensible),5 - Somewhat natural,5 - Somewhat correct (Minor errors),"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",,1,5,5,1.0,"Ka la fe kuwi, ndina ku nza biyo osogal."
RK-7050-2,gpt-5,Marghi,Good Health and Well-Being,40,2025-12-22T11:49:10.768636,I don't speak Marghi; can I discuss good health in Hausa?,batch_6947bf423784819095255b815074d087,Marghi-Good_Health_and_Well-Being-39,,1 - Very difficult to read and understand (Effectively incomprehensible),6 - Natural,6 - Formally correct,"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",This is English Language and Not Margi,1,6,6,1.0,I don't speak Marghi; can I discuss good health in Hausa?
YZ-7560-2,gpt-5-mini,Marghi,Good Health and Well-Being,40,2025-12-22T11:49:19.213934,"Lafi gàffa nda, bura saŋa yi ngé.",batch_6947bf54edd48190988824a6161bf9b3,Marghi-Good_Health_and_Well-Being-39,,1 - Very difficult to read and understand (Effectively incomprehensible),5 - Somewhat natural,5 - Somewhat correct (Minor errors),"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",,1,5,5,1.0,"Lafi gàffa nda, bura saŋa yi ngé."
QY-7730-2,gpt-5-nano,Marghi,Good Health and Well-Being,40,2025-12-22T11:49:20.916961,Lafiya da walwala ana kawo farin ciki ga kowa.,batch_6947bf59d24c81909fec36ffca426fcc,Marghi-Good_Health_and_Well-Being-39,,1 - Very difficult to read and understand (Effectively incomprehensible),6 - Natural,6 - Formally correct,"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",This is Hausa Language and Not Margi,1,6,6,1.0,Lafiya da walwala ana kawo farin ciki ga kowa.
LD-7220-2,gpt-5.1,Marghi,Good Health and Well-Being,40,2025-12-22T11:49:08.127403,"Ana maɗa kuɗa ɗəgha na, har na maɗa lafiya bərde.",batch_6947bf3c574081909b64b07a08936d38,Marghi-Good_Health_and_Well-Being-39,,1 - Very difficult to read and understand (Effectively incomprehensible),5 - Somewhat natural,5 - Somewhat correct (Minor errors),"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",,1,5,5,1.0,"Ana maɗa kuɗa ɗəgha na, har na maɗa lafiya bərde."
NS-7390-2,gpt-5.2-2025-12-11,Marghi,Good Health and Well-Being,40,2025-12-22T11:49:24.566643,"Na gindiri wuro, ndziya dza bəla, na kəla ndəgəro lə kuli.",batch_6947bf5ee17881908ed92ad941f1a902,Marghi-Good_Health_and_Well-Being-39,,1 - Very difficult to read and understand (Effectively incomprehensible),5 - Somewhat natural,5 - Somewhat correct (Minor errors),"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",,1,5,5,1.0,"Na gindiri wuro, ndziya dza bəla, na kəla ndəgəro lə kuli."
DV-5181-2,bedrock-claude-3-5-sonnet,Marghi,Health,43,2025-12-16T14:32:33.766316,Ngawla ɗə́kə́ dza nə́ mə́ gə́ŋ ga mbwaɗa.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/rai1b8v0yqsn,Marghi-Health-42,,1 - Very difficult to read and understand (Effectively incomprehensible),5 - Somewhat natural,5 - Somewhat correct (Minor errors),"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",,1,5,5,1.0,Ngawla ɗə́kə́ dza nə́ mə́ gə́ŋ ga mbwaɗa.
VU-5693-2,claude-haiku-4-5-20251001,Marghi,Health,40,2025-12-22T11:49:22.452096,Lafiya ne asali na mutum kuma dole ne mu kiyaye ta da kyau.,msgbatch_01GtS8zmQJYXeeZ27H8STzyW,Marghi-Health-39,,1 - Very difficult to read and understand (Effectively incomprehensible),6 - Natural,6 - Formally correct,"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",This is Hausa Language and Not Margi,1,6,6,1.0,Lafiya ne asali na mutum kuma dole ne mu kiyaye ta da kyau.
TB-5863-2,claude-opus-4-5-20251101,Marghi,Health,40,2025-12-22T11:49:26.063138,Kə gə sləkə da asibiti tə shikə lafiya nə?,msgbatch_01M7QBwMfGj2XBtMVKHz3amE,Marghi-Health-39,,1 - Very difficult to read and understand (Effectively incomprehensible),5 - Somewhat natural,5 - Somewhat correct (Minor errors),"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",,1,5,5,1.0,Kə gə sləkə da asibiti tə shikə lafiya nə?
PU-5522-2,claude-sonnet-4-20250514,Marghi,Health,21,2025-12-22T11:48:59.395783,Lafiya ta jiki tana da muhimmanci sosai a rayuwarmu.,msgbatch_014bEqg22etegmSE7Jh2WbEQ,Marghi-Health-20,,1 - Very difficult to read and understand (Effectively incomprehensible),6 - Natural,6 - Formally correct,"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",This is Hausa Language and Not Margi,1,6,6,1.0,Lafiya ta jiki tana da muhimmanci sosai a rayuwarmu.
SH-5352-2,claude-sonnet-4-5-20250929,Marghi,Health,40,2025-12-22T11:48:58.162595,Ndaku tla zləm kə hyalaku nggu maku kpa laha a tsi nguma.,msgbatch_01BCGiAykGuRHZeGFLkmUu5x,Marghi-Health-39,,1 - Very difficult to read and understand (Effectively incomprehensible),5 - Somewhat natural,5 - Somewhat correct (Minor errors),"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",,1,5,5,1.0,Ndaku tla zləm kə hyalaku nggu maku kpa laha a tsi nguma.
CP-6033-2,gemini-2.5-flash,Marghi,Health,40,2025-12-22T11:49:12.630719,Kùghá á hyálé-nyí m̀bɨ̀lì nà?,batches/k9qndil0adcutgafkpeu019asyiiwjqzaeod,Marghi-Health-39,,1 - Very difficult to read and understand (Effectively incomprehensible),5 - Somewhat natural,5 - Somewhat correct (Minor errors),"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",,1,5,5,1.0,Kùghá á hyálé-nyí m̀bɨ̀lì nà?
OM-6204-2,gemini-2.5-flash-lite,Marghi,Health,40,2025-12-22T11:49:01.860643,Ganin likita yau yana da kyau.,batches/k87fawpf3bnpvkroqyoml0wieprhcns9agxo,Marghi-Health-39,,1 - Very difficult to read and understand (Effectively incomprehensible),6 - Natural,7 - Extremely correct (Academically perfect),"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",This is Hausa Language and Not Margi,1,6,7,1.0,Ganin likita yau yana da kyau.
HL-6374-2,gemini-2.5-pro,Marghi,Health,40,2025-12-22T11:49:16.777575,Yaya jikinka ya tashi yau da safe?,batches/k59wfojlfqgb81kotonaz3n8xkq4uhhtdw6f,Marghi-Health-39,,1 - Very difficult to read and understand (Effectively incomprehensible),6 - Natural,6 - Formally correct,"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",This is Hausa Language and Not Margi,1,6,6,1.0,Yaya jikinka ya tashi yau da safe?
DD-6545-2,gemini-3-flash-preview,Marghi,Health,40,2025-12-21T10:01:15.387402,"Madi gu akwa nanyi, d'ia d'a asibiti t'u ngya likita.",batches/ii9hqqiq6c9mbwqpfulekmkvc13ivm20g0ho,Marghi-Health-39,,1 - Very difficult to read and understand (Effectively incomprehensible),5 - Somewhat natural,5 - Somewhat correct (Minor errors),"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",,1,5,5,1.0,"Madi gu akwa nanyi, d'ia d'a asibiti t'u ngya likita."
UX-6715-2,gemini-3-pro-preview,Marghi,Health,40,2025-12-22T11:49:05.172893,"U'u a tla bzir ghu, ka sani asibiti yau da?",batches/1mt6oc0ggxr7v3pn5w4rco8q7cp2ewvcm30p,Marghi-Health-39,,1 - Very difficult to read and understand (Effectively incomprehensible),5 - Somewhat natural,5 - Somewhat correct (Minor errors),"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",,1,5,5,1.0,"U'u a tla bzir ghu, ka sani asibiti yau da?"
FN-6885-2,gpt-4.1-2025-04-14,Marghi,Health,40,2025-12-22T11:49:14.830730,"Mbiya sa i ndifur i yina, i tsaki shilli khiri.",batch_6947bf4bf0bc819098b9b92da68cb9b6,Marghi-Health-39,,1 - Very difficult to read and understand (Effectively incomprehensible),5 - Somewhat natural,5 - Somewhat correct (Minor errors),"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",,1,5,5,1.0,"Mbiya sa i ndifur i yina, i tsaki shilli khiri."
BZ-7055-2,gpt-5,Marghi,Health,40,2025-12-22T11:49:10.748190,"Shum nda tami ma, ka lafiya ma Askira-Uba?",batch_6947bf423784819095255b815074d087,Marghi-Health-39,,1 - Very difficult to read and understand (Effectively incomprehensible),5 - Somewhat natural,5 - Somewhat correct (Minor errors),"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",,1,5,5,1.0,"Shum nda tami ma, ka lafiya ma Askira-Uba?"
ZF-7565-2,gpt-5-mini,Marghi,Health,40,2025-12-22T11:49:19.209833,Ka kula da lafiyarka; ka je asibiti idan kana rashin lafiya.,batch_6947bf54edd48190988824a6161bf9b3,Marghi-Health-39,,1 - Very difficult to read and understand (Effectively incomprehensible),6 - Natural,6 - Formally correct,"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",This is Hausa Language and Not Margi,1,6,6,1.0,Ka kula da lafiyarka; ka je asibiti idan kana rashin lafiya.
DV-7735-2,gpt-5-nano,Marghi,Health,40,2025-12-22T11:49:20.911388,"Lafiya na da muhimmanci, ka shan ruwa sosai?",batch_6947bf59d24c81909fec36ffca426fcc,Marghi-Health-39,,1 - Very difficult to read and understand (Effectively incomprehensible),6 - Natural,6 - Formally correct,"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",This is Hausa Language and Not Margi,1,6,6,1.0,"Lafiya na da muhimmanci, ka shan ruwa sosai?"
XX-7225-2,gpt-5.1,Marghi,Health,40,2025-12-22T11:49:08.119500,"Mbi ndə yi ariyə, na pəsyə nda shifə ndə.",batch_6947bf3c574081909b64b07a08936d38,Marghi-Health-39,,1 - Very difficult to read and understand (Effectively incomprehensible),5 - Somewhat natural,5 - Somewhat correct (Minor errors),"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",,1,5,5,1.0,"Mbi ndə yi ariyə, na pəsyə nda shifə ndə."
KI-7395-2,gpt-5.2-2025-12-11,Marghi,Health,40,2025-12-22T11:49:24.562877,"Ndaɗa aŋga, mbələm kəla, kəpɗa njaŋa kə lafiya?",batch_6947bf5ee17881908ed92ad941f1a902,Marghi-Health-39,,1 - Very difficult to read and understand (Effectively incomprehensible),5 - Somewhat natural,5 - Somewhat correct (Minor errors),"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",,1,5,5,1.0,"Ndaɗa aŋga, mbələm kəla, kəpɗa njaŋa kə lafiya?"
DH-5186-2,bedrock-claude-3-5-sonnet,Marghi,History,42,2025-12-16T14:32:33.768126,Ndara zha ghaku angwa Maiduguri nda dlira mda psa.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/rai1b8v0yqsn,Marghi-History-41,,1 - Very difficult to read and understand (Effectively incomprehensible),5 - Somewhat natural,5 - Somewhat correct (Minor errors),"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",,1,5,5,1.0,Ndara zha ghaku angwa Maiduguri nda dlira mda psa.
ON-5698-2,claude-haiku-4-5-20251001,Marghi,History,49,2025-12-22T11:49:22.600036,Taarihi na musamman mahimmiyat leh karne wale logon ke bare mein zyada gyaan deta hai.,msgbatch_01GtS8zmQJYXeeZ27H8STzyW,Marghi-History-48,,1 - Very difficult to read and understand (Effectively incomprehensible),5 - Somewhat natural,5 - Somewhat correct (Minor errors),"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",,1,5,5,1.0,Taarihi na musamman mahimmiyat leh karne wale logon ke bare mein zyada gyaan deta hai.
ZT-5868-2,claude-opus-4-5-20251101,Marghi,History,40,2025-12-22T11:49:26.064736,Baba mu na dzangə kə gərə mənə labari ka tarihi ka Marghi.,msgbatch_01M7QBwMfGj2XBtMVKHz3amE,Marghi-History-39,,1 - Very difficult to read and understand (Effectively incomprehensible),5 - Somewhat natural,5 - Somewhat correct (Minor errors),"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",,1,5,5,1.0,Baba mu na dzangə kə gərə mənə labari ka tarihi ka Marghi.
NJ-5527-2,claude-sonnet-4-20250514,Marghi,History,40,2025-12-22T11:48:59.399134,Babbanmu ya yi mana labarin yaƙin da ya faru a shekarun baya.,msgbatch_014bEqg22etegmSE7Jh2WbEQ,Marghi-History-39,,1 - Very difficult to read and understand (Effectively incomprehensible),6 - Natural,6 - Formally correct,"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",This is Hausa Language and Not Margi,1,6,6,1.0,Babbanmu ya yi mana labarin yaƙin da ya faru a shekarun baya.
HU-5357-2,claude-sonnet-4-5-20250929,Marghi,History,40,2025-12-22T11:48:58.164667,Mala sər Fulani nghə agu ga dzaɗə Marghi ptu məndzghə.,msgbatch_01BCGiAykGuRHZeGFLkmUu5x,Marghi-History-39,,1 - Very difficult to read and understand (Effectively incomprehensible),5 - Somewhat natural,5 - Somewhat correct (Minor errors),"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",,1,5,5,1.0,Mala sər Fulani nghə agu ga dzaɗə Marghi ptu məndzghə.
CP-6038-2,gemini-2.5-flash,Marghi,History,40,2025-12-22T11:49:12.633413,Mba'a shaa za kər njəmdu nduwa ciiya-ta.,batches/k9qndil0adcutgafkpeu019asyiiwjqzaeod,Marghi-History-39,,1 - Very difficult to read and understand (Effectively incomprehensible),5 - Somewhat natural,5 - Somewhat correct (Minor errors),"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",,1,5,5,1.0,Mba'a shaa za kər njəmdu nduwa ciiya-ta.
UG-6209-2,gemini-2.5-flash-lite,Marghi,History,6,2025-12-22T11:49:01.859397,Tarihin mu yana da karfi sosai a cikin zukatanmu.,batches/k87fawpf3bnpvkroqyoml0wieprhcns9agxo,Marghi-History-5,,1 - Very difficult to read and understand (Effectively incomprehensible),6 - Natural,6 - Formally correct,"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",This is Hausa Language and Not Margi,1,6,6,1.0,Tarihin mu yana da karfi sosai a cikin zukatanmu.
BI-6379-2,gemini-2.5-pro,Marghi,History,40,2025-12-22T11:49:16.776419,Kaɗa nda tə̀ŋtə̀ŋə̀r tarihin gə̀r nda àdà.,batches/k59wfojlfqgb81kotonaz3n8xkq4uhhtdw6f,Marghi-History-39,,1 - Very difficult to read and understand (Effectively incomprehensible),5 - Somewhat natural,5 - Somewhat correct (Minor errors),"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",,1,5,5,1.0,Kaɗa nda tə̀ŋtə̀ŋə̀r tarihin gə̀r nda àdà.
WY-6550-2,gemini-3-flash-preview,Marghi,History,40,2025-12-21T10:01:15.394789,Mda nggula a kəlanyi labar na hya kə mda nanyi ngya.,batches/ii9hqqiq6c9mbwqpfulekmkvc13ivm20g0ho,Marghi-History-39,,1 - Very difficult to read and understand (Effectively incomprehensible),5 - Somewhat natural,5 - Somewhat correct (Minor errors),"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",,1,5,5,1.0,Mda nggula a kəlanyi labar na hya kə mda nanyi ngya.
RS-6720-2,gemini-3-pro-preview,Marghi,History,40,2025-12-22T11:49:05.172508,Kàgà-yàr a síná nà ’yà àbàr kúr kàrgà.,batches/1mt6oc0ggxr7v3pn5w4rco8q7cp2ewvcm30p,Marghi-History-39,,1 - Very difficult to read and understand (Effectively incomprehensible),5 - Somewhat natural,5 - Somewhat correct (Minor errors),"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",,1,5,5,1.0,Kàgà-yàr a síná nà ’yà àbàr kúr kàrgà.
DL-6890-2,gpt-4.1-2025-04-14,Marghi,History,40,2025-12-22T11:49:14.831137,Shirkin ku bongi kada na ta duba hiri ndahi Marghi.,batch_6947bf4bf0bc819098b9b92da68cb9b6,Marghi-History-39,,1 - Very difficult to read and understand (Effectively incomprehensible),5 - Somewhat natural,5 - Somewhat correct (Minor errors),"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",,1,5,5,1.0,Shirkin ku bongi kada na ta duba hiri ndahi Marghi.
CL-7060-2,gpt-5,Marghi,History,40,2025-12-22T11:49:10.749254,"Tarihi Marghi tɨ Mandara, Gwoza, Borno ra wuna nà.",batch_6947bf423784819095255b815074d087,Marghi-History-39,,1 - Very difficult to read and understand (Effectively incomprehensible),5 - Somewhat natural,5 - Somewhat correct (Minor errors),"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",,1,5,5,1.0,"Tarihi Marghi tɨ Mandara, Gwoza, Borno ra wuna nà."
KM-7570-2,gpt-5-mini,Marghi,History,40,2025-12-22T11:49:19.210191,"Hisa Marghi nda gari, ɓo ǝsa fã rìyá.",batch_6947bf54edd48190988824a6161bf9b3,Marghi-History-39,,1 - Very difficult to read and understand (Effectively incomprehensible),5 - Somewhat natural,5 - Somewhat correct (Minor errors),"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",,1,5,5,1.0,"Hisa Marghi nda gari, ɓo ǝsa fã rìyá."
LB-7740-2,gpt-5-nano,Marghi,History,40,2025-12-22T11:49:20.912061,Historia na Marghi ya nyi gara aga?,batch_6947bf59d24c81909fec36ffca426fcc,Marghi-History-39,,1 - Very difficult to read and understand (Effectively incomprehensible),5 - Somewhat natural,5 - Somewhat correct (Minor errors),"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",,1,5,5,1.0,Historia na Marghi ya nyi gara aga?
GM-7230-2,gpt-5.1,Marghi,History,40,2025-12-22T11:49:08.119992,Kakemgha mlar viser Marghi a ta wul a Kirdi.,batch_6947bf3c574081909b64b07a08936d38,Marghi-History-39,,1 - Very difficult to read and understand (Effectively incomprehensible),5 - Somewhat natural,5 - Somewhat correct (Minor errors),"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",,1,5,5,1.0,Kakemgha mlar viser Marghi a ta wul a Kirdi.
TI-7400-2,gpt-5.2-2025-12-11,Marghi,History,40,2025-12-22T11:49:24.563234,"Kəraɗə mbiɗi, ndəvərə Marghi bə́ gasa tədə ngəlaŋ historia?",batch_6947bf5ee17881908ed92ad941f1a902,Marghi-History-39,,1 - Very difficult to read and understand (Effectively incomprehensible),5 - Somewhat natural,5 - Somewhat correct (Minor errors),"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",,1,5,5,1.0,"Kəraɗə mbiɗi, ndəvərə Marghi bə́ gasa tədə ngəlaŋ historia?"
DF-5191-2,bedrock-claude-3-5-sonnet,Marghi,Hunger and Food Security,20,2025-12-16T14:32:33.778300,Mayar kəla ava mda ndze sə ɓəla wa.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/rai1b8v0yqsn,Marghi-Hunger_and_Food_Security-19,,1 - Very difficult to read and understand (Effectively incomprehensible),5 - Somewhat natural,5 - Somewhat correct (Minor errors),"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",,1,5,5,1.0,Mayar kəla ava mda ndze sə ɓəla wa.
RQ-5703-2,claude-haiku-4-5-20251001,Marghi,Hunger and Food Security,45,2025-12-22T11:49:22.623035,"Abinda asta da nan ci gida ne, a kan kudu jiya da dambe.",msgbatch_01GtS8zmQJYXeeZ27H8STzyW,Marghi-Hunger_and_Food_Security-44,,1 - Very difficult to read and understand (Effectively incomprehensible),6 - Natural,5 - Somewhat correct (Minor errors),"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",This is Hausa Language and Not Margi,1,6,5,1.0,"Abinda asta da nan ci gida ne, a kan kudu jiya da dambe."
XG-5873-2,claude-opus-4-5-20251101,Marghi,Hunger and Food Security,40,2025-12-22T11:49:26.171494,Miya na kəla nda mbarambarau ka nzəri nda abari nə kəlka wa?,msgbatch_01M7QBwMfGj2XBtMVKHz3amE,Marghi-Hunger_and_Food_Security-39,,1 - Very difficult to read and understand (Effectively incomprehensible),5 - Somewhat natural,5 - Somewhat correct (Minor errors),"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",,1,5,5,1.0,Miya na kəla nda mbarambarau ka nzəri nda abari nə kəlka wa?
LB-5532-2,claude-sonnet-4-20250514,Marghi,Hunger and Food Security,47,2025-12-22T11:48:59.482970,Mənə gərə wa lətə nə də nai-gə ra kəɗə.,msgbatch_014bEqg22etegmSE7Jh2WbEQ,Marghi-Hunger_and_Food_Security-46,,1 - Very difficult to read and understand (Effectively incomprehensible),5 - Somewhat natural,5 - Somewhat correct (Minor errors),"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",,1,5,5,1.0,Mənə gərə wa lətə nə də nai-gə ra kəɗə.
